inc 20241101T052718Z - 20241101T052934Z # "BB-8824 check and respond"
inc 20241101T052934Z - 20241101T063806Z # "FAL-3903 review"
inc 20241101T065052Z - 20241101T065445Z # "FAL-3903 review"
inc 20241101T065446Z - 20241101T070055Z # "FAL-3919 add tests"
inc 20241101T071710Z - 20241101T074539Z # "FAL-3919 add tests"
inc 20241101T093329Z - 20241101T110321Z # "FAL-3919 add tests"
inc 20241101T142515Z - 20241101T142714Z # "FAL-3919 add tests"
inc 20241101T142714Z - 20241101T142744Z # "FAL-3919 add tests"
inc 20241104T042151Z - 20241104T042924Z # "FAL-3835 check forum posts and respond"
inc 20241104T042925Z - 20241104T043754Z # "FAL-3835 update events docs PR"
inc 20241104T043755Z - 20241104T044243Z # "FAL-3919 respond to PR comments"
inc 20241104T044244Z - 20241104T050929Z # "FAL-3873 update sandbox. split with FAL-3922"
inc 20241104T050930Z - 20241104T051453Z # "FAL-3835 respond to comments in proposal"
inc 20241104T051454Z - 20241104T052244Z # "FAL-3835 respond to mathjax queries"
inc 20241104T052245Z - 20241104T053521Z # "FAL-3914 respond"
inc 20241104T053522Z - 20241104T055326Z # "FAL-3873 update sandbox. split with FAL-3922"
inc 20241104T060402Z - 20241104T060640Z # "FAL-3873 update sandbox. split with FAL-3922"
inc 20241104T062206Z - 20241104T074945Z # "FAL-3873 hide transcripts section in video for libraries"
inc 20241104T093837Z - 20241104T110455Z # "FAL-3873 investigate cms assets issue"
inc 20241104T144527Z - 20241104T153425Z # "FAL-3873 investigate cms assets issue"
inc 20241104T155154Z - 20241104T160021Z # "FAL-3933 create ticket and link PR"
inc 20241104T160027Z - 20241104T161100Z # "FAL-175 post mid sprint update"
inc 20241105T044108Z - 20241105T045301Z # "FAL-3931 review"
inc 20241105T045302Z - 20241105T045652Z # "MNG-4444 read and vote"
inc 20241105T045653Z - 20241105T052801Z # "FAL-3873 hide transcripts section in video for libraries"
inc 20241105T052803Z - 20241105T060000Z # "FAL-3903 review"
inc 20241105T060001Z - 20241105T070808Z # "FAL-3933 fix tests and finalize PR"
inc 20241105T070941Z - 20241105T071043Z # "FAL-3933 fix tests and finalize PR"
inc 20241105T093831Z - 20241105T093901Z # "FAL-3919 check PR and update ticket (add 10 mins)"
inc 20241105T093902Z - 20241105T095149Z # "FAL-3873 review PRs"
inc 20241105T095150Z - 20241105T105043Z # "FAL-3934 investigate and fix issue"
inc 20241105T105044Z - 20241105T105520Z # "FAL-3919 create backport PR"
inc 20241105T105521Z - 20241105T110133Z # "FAL-3919 create backport PR"
inc 20241105T110134Z - 20241105T110504Z # "FAL-3922 create sumac backport PR"
inc 20241105T142323Z - 20241105T152945Z # "FAL-3935 investigate"
inc 20241106T050241Z - 20241106T053216Z # "FAL-3873 review PRs"
inc 20241106T053217Z - 20241106T054414Z # "FAL-3903 review and post message on slack for merge"
inc 20241106T054415Z - 20241106T054819Z # "FAL-3934 check and respond"
inc 20241106T054820Z - 20241106T055925Z # "FAL-3873 create sumac backport for hiding transcripts"
inc 20241106T055926Z - 20241106T060741Z # "FAL-3933 check"
inc 20241106T060742Z - 20241106T073406Z # "FAL-3935 work on fix"
inc 20241106T094321Z - 20241106T110345Z # "FAL-3935 work on fix"
inc 20241106T132059Z - 20241106T132119Z # "FAL-3903 merge PRs"
inc 20241107T045118Z - 20241107T051645Z # "FAL-3927 review"
inc 20241107T051646Z - 20241107T052213Z # "FAL-3927 review"
inc 20241107T052214Z - 20241107T052646Z # "FAL-3903 review and schedule merge"
inc 20241107T052647Z - 20241107T054858Z # "FAL-3935 update PR"
inc 20241107T054859Z - 20241107T055035Z # "FAL-3919 check and update ticket"
inc 20241107T055036Z - 20241107T055542Z # "FAL-3934 schedule merge"
inc 20241107T055542Z - 20241107T060627Z # "FAL-3933 check"
inc 20241107T060629Z - 20241107T060915Z # "FAL-3933 check"
inc 20241107T060917Z - 20241107T061043Z # "FAL-3935 update PR"
inc 20241107T061044Z - 20241107T062431Z # "FAL-3936 work"
inc 20241107T064303Z - 20241107T073755Z # "FAL-3936 work"
inc 20241107T094549Z - 20241107T112754Z # "FAL-3936 work"
inc 20241107T135328Z - 20241107T141512Z # "FAL-3933 merge PRs and create backport PR"
inc 20241107T141513Z - 20241107T143023Z # "FAL-3936 work"
inc 20241107T143026Z - 20241107T145540Z # "FAL-3926 review"
inc 20241107T145541Z - 20241107T150109Z # "FAL-3935 create sumac backport"
inc 20241107T150110Z - 20241107T152637Z # "FAL-3936 work"
inc 20241108T111009Z - 20241108T124300Z # "FAL-3922 fix bug and tests"
inc 20241108T124301Z - 20241108T124429Z # "FAL-3922 fix bug and tests"
inc 20241108T124429Z - 20241108T124559Z # "FAL-3935 check"
inc 20241108T124559Z - 20241108T125510Z # "FAL-3936 work"
inc 20241108T125511Z - 20241108T130157Z # "FAL-3927 review and re-run failed jobs"
inc 20241108T130158Z - 20241108T130627Z # "FAL-3926 schedule merge"
inc 20241108T130628Z - 20241108T132057Z # "FAL-3933 update backport and schedule merge"
inc 20241108T132058Z - 20241108T132730Z # "FAL-3926 merge"
inc 20241108T132731Z - 20241108T133531Z # "FAL-3927 merge"
inc 20241108T133532Z - 20241108T140023Z # "FAL-3749 update sandbox"
inc 20241108T163339Z - 20241108T163945Z # "FAL-3749 update sandbox"
inc 20241109T053202Z - 20241109T055813Z # "FAL-3919 respond to issue comments"
inc 20241109T055814Z - 20241109T061454Z # "FAL-3749 respond to multiple issue comments and update tickets"
inc 20241109T061455Z - 20241109T073237Z # "FAL-3922 investigate editor refresh bug"
inc 20241109T104946Z - 20241109T111724Z # "FAL-3922 investigate editor refresh bug"
inc 20241109T113646Z - 20241109T122721Z # "FAL-3922 investigate editor refresh bug"
inc 20241109T161026Z - 20241109T165923Z # "FAL-3922 investigate editor refresh bug"
inc 20241111T061516Z - 20241111T062722Z # "FAL-175 complete checklist items"
inc 20241111T062723Z - 20241111T063054Z # "FAL-3835 vote proposals"
inc 20241111T063054Z - 20241111T064018Z # "FAL-3914 think about new title and post"
inc 20241111T064019Z - 20241111T075604Z # "FAL-3922 fix tests and finalize PR"
inc 20241111T100000Z - 20241111T101701Z # "FAL-3922 fix tests and finalize PR"
inc 20241111T101703Z - 20241111T112755Z # "FAL-3936 work"
