inc 20220401T044430Z - 20220401T062457Z # "use zoomus and get all recordings"
inc 20220401T063130Z - 20220401T064738Z # estimation
inc 20220401T064757Z - 20220401T071038Z # "create google groups and update meetings and template"
inc 20220401T072621Z - 20220401T080322Z # "Testing zoom code"
inc 20220401T090710Z - 20220401T093903Z # "Testing zoom code"
inc 20220401T100721Z - 20220401T104330Z # "Testing zoom code"
inc 20220401T114951Z - 20220401T120423Z # "reading emails and jira tickets"
inc 20220401T122410Z - 20220401T123332Z # "testing jira connection zoom"
inc 20220403T124334Z - 20220403T134932Z # "working on zoom review"
inc 20220403T165501Z - 20220403T174616Z # "working on zoom review"
inc 20220404T043311Z - 20220404T045433Z # "reading emails and searching for reviewers"
inc 20220404T050731Z - 20220404T060928Z # "fixing ci bb-6078"
inc 20220404T062613Z - 20220404T071119Z # "fixing ci bb-6078"
inc 20220404T073512Z - 20220404T074043Z # "fixing ci bb-6078"
inc 20220404T101228Z - 20220404T102650Z # "fixing ci bb-6078"
inc 20220404T103051Z - 20220404T103653Z # "reading bb-5593 description"
inc 20220404T103653Z - 20220404T104217Z # "reading bb-5593 description"
inc 20220404T111854Z - 20220404T113302Z # "reading bb-6077"
inc 20220404T120005Z - 20220404T120429Z # "reading bb-6077"
inc 20220404T142042Z - 20220404T142548Z # "preparing for end of sprint review"
inc 20220404T143157Z - 20220404T150903Z # "sprint update"
inc 20220405T035748Z - 20220405T040812Z # "catching up on sprint updates"
inc 20220405T040812Z - 20220405T041940Z # "fix docker dev bb-6078"
inc 20220405T041940Z - 20220405T045832Z # "frontend scaffolding bb-5663"
inc 20220405T045926Z - 20220405T050723Z # "frontend scaffolding bb-5663"
inc 20220405T053702Z - 20220405T063359Z # "frontend scaffolding bb-5663"
inc 20220405T065023Z - 20220405T073013Z # "frontend scaffolding bb-5663"
inc 20220405T090012Z - 20220405T094932Z # "sprint retrospective"
inc 20220405T095415Z - 20220405T104655Z # "frontend scaffolding bb-5663"
inc 20220405T112835Z - 20220405T125155Z # "frontend scaffolding bb-5663"
inc 20220405T132851Z - 20220405T144553Z # "frontend scaffolding bb-5663"
inc 20220405T144618Z - 20220405T144752Z # "reading emails"
inc 20220406T045004Z - 20220406T055745Z # "frontend scaffolding bb-5663"
inc 20220406T055745Z - 20220406T061520Z # "frontend scaffolding bb-5663"
inc 20220406T061520Z - 20220406T070215Z # "fix docker dev bb-6078"
inc 20220406T070215Z - 20220406T071746Z # "review BB-6058"
inc 20220406T071746Z - 20220406T072123Z # "reading emails"
inc 20220406T083410Z - 20220406T102734Z # "discourse integration and edx dev theme setup bb-6090"
inc 20220406T103740Z - 20220406T104643Z # "edx hms theme"
inc 20220406T112155Z - 20220406T122854Z # "split between onboarding, heartbeat and hms theme issue"
inc 20220406T133056Z - 20220406T134521Z # "edx hms theme setup"
inc 20220406T140941Z - 20220406T154424Z # "edx hms theme investigate"
inc 20220407T043854Z - 20220407T044325Z # "reading emails"
inc 20220407T044325Z - 20220407T045844Z # "reading emails"
inc 20220407T045844Z - 20220407T052030Z # "bb-5593 fix links"
inc 20220407T052030Z - 20220407T052646Z # "investigate heartbeats"
inc 20220407T053101Z - 20220407T053732Z # "investigate heartbeats"
inc 20220407T053732Z - 20220407T060459Z # "investigate hms space"
inc 20220407T062257Z - 20220407T062924Z # "frontend scaffolding review comments"
inc 20220407T063829Z - 20220407T065943Z # "investigate hms space"
